"","Keywords","Female.North","Female.Middle","Female.South","Female.East","Male.East","Male.North","Male.Middle","Male.South"
"3413","用油",9.70255736328842e-05,0.000183374769118967,0.000857778218023589,0,0,0.00089540220124096,0.00145676240857382,0
"3414","優點",0.000388102294531537,0.0005501243073569,0.000343111287209436,0,0,0.0011192527515512,0,0.00184301444337061
"3415","優惠卷",0.000932875188984567,0.00176309983019651,0.00115462344843499,0.00136994578842166,0,0.00107613187227882,0.000466879489025537,0.000443002391736937
"3416","優惠券",0.00083958767008611,0.00105785989811791,0.00148451586227356,0.00136994578842166,0,0.00215226374455764,0.00280127693415322,0.0035440191338955
"3417","優酪乳",0.00126133245722749,0.0005501243073569,0.00171555643604718,0.00284967973287506,0,0.00156695385217168,0,0
"3418","優質",0.000291076720898652,0.000183374769118967,0.000686222574418872,0,0,0.00089540220124096,0,0.000921507221685303
"3419","油豆腐",0.00057000038039636,0.000359093258403508,0.000167974240282649,0,0,0.000876709744666922,0.000950900647397025,0.000902269795531847
"3420","油飯",0.000932875188984567,0.000705239932078606,0.00131956965535428,0,0.00325897738049908,0.000860905497823057,0.000933758978051074,0.00310101674215856
"3421","油鍋",0.000475000316996966,0,0,0.00139509484538283,0.00331880471707693,0.000876709744666922,0.000950900647397025,0.000902269795531847
"3422","油花",0.000186575037796913,0.000528929949058954,0.000494838620757855,0.00136994578842166,0,0.000430452748911528,0.000466879489025537,0.000886004783473875
"3423","油雞",0.000485127868164421,0,0.000171555643604718,0,0,0.00044770110062048,0.000485587469524607,0.00138226083252795
"3424","油膩",0.00156066877137556,0.00242908781595489,0.00194787846133291,0.00539264273749179,0.00641430516854474,0.00190623428211798,0.00137836528298583,0.00130787308374664
"3425","油水",0.000582153441797305,0.000366749538237933,0.000686222574418872,0,0.00338956543740546,0,0,0.000460753610842652
"3426","油條",0.000970255736328842,0.00128362338383277,0.000514666930814154,0,0,0.00156695385217168,0.000971174939049215,0
"3427","油煙",0.000485127868164421,0.00128362338383277,0,0,0.00338956543740546,0.00067155165093072,0,0.00184301444337061
"3428","油煙味",0.000194051147265768,0.000183374769118967,0.000343111287209436,0,0,0.00044770110062048,0.000485587469524607,0
"3429","油油",0.000205401231662389,0,0.000363179924381298,0,0,0,0.00102797912535477,0
"3430","油炸",0.000653012632289197,0.00123416988113756,0.000494838620757855,0.00273989157684333,0.00325897738049908,0.00107613187227882,0.00186751795610215,0
"3431","油脂",0.00121273774567994,0.00123416988113756,0.000989677241515709,0,0.00325897738049908,0.00150658462119035,0.00186751795610215,0.000886004783473875
"3432","郵局",0.000398018391227337,0.000752240134880055,0.000879694635095383,0,0,0.000459139959568551,0,0
"3433","遊記",0.000194051147265768,0.000183374769118967,0.000343111287209436,0,0,0,0.000485587469524607,0.000921507221685303
"3434","遊客",0.000513503079155974,0,0.000363179924381298,0,0,0,0,0.000487703167404405
"3435","遊玩",0.00027986255669537,0.000705239932078606,0.000164946206919285,0.00136994578842166,0,0.000645679123367293,0.00280127693415322,0.000886004783473875
"3436","遊戲",0.00085500057059454,0.000718186516807016,0.000167974240282649,0,0,0.000657532308500192,0.000475450323698513,0.000451134897765924
"3437","遊學",0.000199009195613668,0.000564180101160041,0.000175938927019077,0,0,0,0.000497994333307485,0
"3438","遊子",0.00028500019019818,0.000359093258403508,0.000503922720847947,0.00139509484538283,0,0.00109588718083365,0,0.000451134897765924
"3439","魷魚",0.00083958767008611,0.00158678984717686,0.00131956965535428,0.00410983736526499,0,0.000860905497823057,0.00280127693415322,0.00487302630910631
"3440","友人",0.00237500158498483,0.00305229269642982,0.00403138176678357,0,0,0.00175341948933384,0.0038036025895881,0.00270680938659554
"3441","有點鹹",0.00069653218464784,0.000188060033720014,0.00052781678105723,0,0,0.000229569979784275,0,0
"3442","有骨頭",0.000643230901431814,0,0.000379109297854154,0,0,0,0,0
"3443","有機",0.000932875188984567,0.00123416988113756,0.00065978482767714,0,0.00651795476099816,0.000645679123367293,0.000466879489025537,0.00177200956694775
"3444","有間",0.000760000507195146,0.00125682640441228,0.00134379392226119,0,0,0.00131506461700038,0.000475450323698513,0.00135340469329777
"3445","有料",9.50000633993933e-05,0.000359093258403508,0.000335948480565298,0,0,0.000219177436166731,0.000475450323698513,0.000451134897765924
"3446","有所",0.000380000253597573,0.000179546629201754,0.000839871201413244,0,0,0.00109588718083365,0.00190180129479405,0.000451134897765924
"3447","有效期限",0.000388102294531537,0.000183374769118967,0.000514666930814154,0,0,0,0.00145676240857382,0.000921507221685303
"3448","有緣",0.000298513793420503,0.000188060033720014,0.000175938927019077,0,0,0.000229569979784275,0,0
"3449","又稱",0.000380000253597573,0.000179546629201754,0.000167974240282649,0,0,0.000219177436166731,0.000475450323698513,0.000902269795531847
"3450","右轉",0.000388102294531537,0.000183374769118967,0.000171555643604718,0,0,0.00022385055031024,0,0.000460753610842652
"3451","幼稚園",0.000190000126798787,0.00107727977521052,0.000839871201413244,0,0.00331880471707693,0.000438354872333461,0,0.000902269795531847
"3452","柚子",0.00111945022678148,0.00105785989811791,0.000989677241515709,0,0.00325897738049908,0.00193703737010188,0.00186751795610215,0.00265801435042162
"3453","誘人",0.000932875188984567,0.00105785989811791,0.00230924689686999,0.00273989157684333,0,0.000215226374455764,0.000466879489025537,0.000443002391736937
"3454","魚腸",9.95045978068342e-05,0.000752240134880055,0.000703755708076306,0,0,0,0.00099598866661497,0
"3455","魚刺",0.000298513793420503,0.000376120067440027,0,0,0.0034761695598434,0.000918279919137102,0,0
"3456","魚蛋",0.000679179015430189,0.000733499076475867,0.000686222574418872,0,0,0.00044770110062048,0.000971174939049215,0
"3457","魚肚",0.000760000507195146,0.000538639887605262,0.000335948480565298,0.0055803793815313,0,0.00131506461700038,0.00142635097109554,0
"3458","魚露",9.70255736328842e-05,0.000183374769118967,0.000171555643604718,0,0,0.0011192527515512,0.000485587469524607,0
"3459","魚卵",0.000205401231662389,0,0.000363179924381298,0,0,0.000473887213653572,0,0
"3460","魚排",0.000597027586841005,0.000188060033720014,0.000351877854038153,0,0,0.000688709939352826,0,0
"3461","魚皮",0.000513503079155974,0,0.000726359848762597,0,0,0.00118471803413393,0,0
"3462","魚片",0.00057000038039636,0.000897733146008771,0.000839871201413244,0,0,0.00153424205316711,0.000950900647397025,0.000902269795531847
"3463","魚肉",0.00114000076079272,0.00125682640441228,0.00184771664310914,0,0.00663760943415386,0.00131506461700038,0,0.00180453959106369
"3464","魚湯",0.000475000316996966,0.000718186516807016,0.00117581968197854,0,0,0.00131506461700038,0.000950900647397025,0.00225567448882962
"3465","魚頭",0.000214410300477271,0,0.000758218595708308,0,0,0,0,0
"3466","魚丸",0.00028500019019818,0.000179546629201754,0.000167974240282649,0,0.00331880471707693,0.00131506461700038,0.000475450323698513,0
"3467","魚丸湯",0.000205401231662389,0.000388200780707123,0,0,0,0.000473887213653572,0,0
"3468","魚子醬",0.000410802463324779,0,0,0,0,0.000473887213653572,0.000513989562677386,0
"3469","愚人節",9.95045978068342e-05,0.000376120067440027,0.000175938927019077,0,0,0.00114784989892138,0,0
"3470","漁港",0.000485127868164421,0.000916873845594834,0.000171555643604718,0,0,0.00089540220124096,0.000485587469524607,0
"3471","宇治",0.00133000088759151,0.00107727977521052,0.000839871201413244,0,0,0.00109588718083365,0.000950900647397025,0.00180453959106369
"3472","宇宙",0.000582153441797305,0,0.000171555643604718,0,0,0.00067155165093072,0.000971174939049215,0.000460753610842652
"3473","語言",0.000398018391227337,0.000376120067440027,0.000175938927019077,0,0,0,0,0.000945051928441391
"3474","玉",0.00057000038039636,0.000359093258403508,0.000167974240282649,0,0,0.000219177436166731,0.000475450323698513,0.000451134897765924
"3475","玉米",0.00743612767537766,0.00884881990097853,0.00957706910155349,0.00404448205311884,0.00320715258427237,0.00508329141898128,0.00964855698090084,0.00479553464040435
"3476","玉米粉",0.00218500145818605,0.000897733146008771,0.00100784544169589,0,0,0.00153424205316711,0.000475450323698513,0.00180453959106369
"3477","玉米粒",0.000380000253597573,0.000538639887605262,0.000335948480565298,0,0,0.000876709744666922,0.00142635097109554,0.000902269795531847
"3478","玉米濃湯",0.00205232541576605,0.00405512960945198,0.00412365517298212,0.00547978315368666,0,0.00365884836574799,0.000933758978051074,0.00132900717521081
"3479","玉米片",0.00114000076079272,0.000179546629201754,0.000839871201413244,0,0,0.000438354872333461,0.000950900647397025,0.000451134897765924
"3480","玉米湯",0.000298513793420503,0,0.00052781678105723,0,0,0.00137741987870565,0,0.000945051928441391
"3481","芋頭",0.0124072400134947,0.0102259790151398,0.0117111806912692,0.0232890784031683,0,0.00710247035704022,0.00980446926953628,0.00664503587605406
"3482","浴缸",0.000107205150238636,0,0,0,0,0,0.00268266786143179,0
"3483","御膳",0.000410802463324779,0.000194100390353561,0,0,0,0.000236943606826786,0,0
"3484","裕",0.000199009195613668,0.000188060033720014,0.000703755708076306,0,0,0,0,0.000472525964220695
"3485","鴛鴦鍋",0.000199009195613668,0,0.00052781678105723,0,0,0.000229569979784275,0,0.000945051928441391
"3486","元氣",0.000679179015430189,0.0011002486147138,0.00154400079244246,0.00142483986643753,0,0,0,0.000460753610842652
"3487","元素",0.000485127868164421,0.000733499076475867,0.000514666930814154,0,0.00338956543740546,0.0011192527515512,0,0
"3488","原價",0.00389500259937512,0.00143637303361403,0.00302353632508768,0,0,0.00197259692550058,0.00237725161849256,0.00135340469329777
"3489","原諒",0.00195903789686759,0.00193940981321617,0.00148451586227356,0.00136994578842166,0,0.000645679123367293,0.00140063846707661,0.00265801435042162
"3490","原圖",0.000291076720898652,0.000366749538237933,0.000857778218023589,0,0,0.00022385055031024,0.000971174939049215,0
"3491","原文",0.00195903789686759,0.00193940981321617,0.00181440827611213,0.00136994578842166,0,0.00193703737010188,0.00186751795610215,0.000886004783473875
"3492","原則",0.000485127868164421,0.000183374769118967,0,0,0,0.00044770110062048,0.000485587469524607,0.000921507221685303
"3493","原汁",9.95045978068342e-05,0,0.000351877854038153,0,0,0.000229569979784275,0,0.000945051928441391
"3494","原汁原味",0.000194051147265768,0.000183374769118967,0.000171555643604718,0,0,0.00044770110062048,0,0.00184301444337061
"3495","原住民",9.70255736328842e-05,0,0.000857778218023589,0.00427451959931259,0,0.00022385055031024,0,0.000460753610842652
"3496","原作",0.000102700615831195,0,0.000181589962190649,0,0,0.00118471803413393,0,0
"3497","員林",0.000895541380261508,0.00357314064068026,0.000879694635095383,0,0,0.000459139959568551,0,0
"3498","園區",0.000388102294531537,0.000183374769118967,0.000343111287209436,0,0,0,0.000485587469524607,0.000460753610842652
"3499","圓",0.00186575037796913,0.00211571979623582,0.000824731034596424,0.00136994578842166,0,0.00236749011901341,0.00186751795610215,0.00310101674215856
"3500","圓環",0.000679179015430189,0,0.000857778218023589,0,0,0.00022385055031024,0.000485587469524607,0.00138226083252795
"3501","圓山",9.95045978068342e-05,0,0,0.00584497932000716,0.0034761695598434,0.000229569979784275,0,0
"3502","圓石",0.000194051147265768,0.000366749538237933,0.000686222574418872,0,0,0.00022385055031024,0,0.000460753610842652
"3503","圓形",0.00165247281675059,0.00104103763540924,0.000973939230666457,0.00539264273749179,0.00320715258427237,0.00063541142737266,0.000459455094328611,0.000435957694582214
"3504","緣故",0.00152000101439029,0.000718186516807016,0.000503922720847947,0.00139509484538283,0,0.000438354872333461,0.00190180129479405,0
"3505","遠距離",0.00057000038039636,0.000179546629201754,0.000335948480565298,0,0,0.000219177436166731,0.000475450323698513,0.000451134897765924
"3506","苑",0.000410802463324779,0,0,0,0,0.000236943606826786,0,0.000487703167404405
"3507","約會",0.00186575037796913,0.00123416988113756,0.00181440827611213,0.00136994578842166,0,0.00107613187227882,0.000933758978051074,0.00221501195868469
"3508","約克",0.000475000316996966,0,0.000167974240282649,0.00139509484538283,0.00331880471707693,0.00153424205316711,0.000475450323698513,0
"3509","約莫",0.00133000088759151,0.00107727977521052,0.000671896961130595,0,0,0.00131506461700038,0.000475450323698513,0.00135340469329777
"3510","月餅",0.00251876301025833,0.00246833976227512,0.00527827862141712,0.00273989157684333,0,0.00172181099564611,0.00326815642317876,0.00221501195868469
"3511","月份",0.000924305542480753,0.000194100390353561,0.000181589962190649,0,0,0,0,0
"3512","月經",0.000194051147265768,0.000183374769118967,0.000686222574418872,0.00142483986643753,0,0,0.000485587469524607,0
"3513","月亮",0.000679179015430189,0.000366749538237933,0.000514666930814154,0,0,0,0.000971174939049215,0.000921507221685303
"3514","越南",0.00186575037796913,0.00211571979623582,0.00461849379373998,0.00821967473052998,0,0.000645679123367293,0.00326815642317876,0.00265801435042162
"3515","雲",9.95045978068342e-05,0.000564180101160041,0.000175938927019077,0,0,0.000688709939352826,0,0
"3516","雲朵",0.00057000038039636,0.000179546629201754,0.000167974240282649,0.00139509484538283,0,0.000438354872333461,0,0.00135340469329777
"3517","雲集",0.000194051147265768,0,0.000514666930814154,0,0,0.00134310330186144,0.000971174939049215,0.00138226083252795
"3518","雲林",0.000475000316996966,0.00359093258403508,0.00134379392226119,0,0,0.000219177436166731,0.00142635097109554,0.000902269795531847
"3519","雲林縣",0.000102700615831195,0.000388200780707123,0.000544769886571948,0,0,0,0,0
"3520","雲南",0.000298513793420503,0,0.000703755708076306,0,0.0034761695598434,0.000459139959568551,0,0
"3521","孕婦",9.95045978068342e-05,0.000564180101160041,0,0.00146124483000179,0,0.000229569979784275,0,0
"3522","運氣",0.000924305542480753,0,0.000726359848762597,0,0,0,0,0.000487703167404405
"3523","雜貨",0.000308101847493584,0.000194100390353561,0,0,0,0.000947774427307145,0,0
"3524","雜貨店",0.000380000253597573,0.000718186516807016,0,0,0.00331880471707693,0.000219177436166731,0.000950900647397025,0.000451134897765924
"3525","雜糧",0.000398018391227337,0.000188060033720014,0.00052781678105723,0,0,0,0.00099598866661497,0
"3526","雜誌",0.000821604926649558,0.000194100390353561,0,0,0.00358782169264796,0,0,0
"3527","早安",0.00133000088759151,0.00179546629201754,0.000671896961130595,0.00279018969076565,0,0.00197259692550058,0.00142635097109554,0
"3528","澡",0.000298513793420503,0,0.000351877854038153,0,0.0034761695598434,0.000229569979784275,0,0
"3529","渣",0.00130602526457839,0.000176309983019651,0.00032989241383857,0.00273989157684333,0,0.00129135824673459,0.000466879489025537,0.00132900717521081
"3530","炸彈",0.000199009195613668,0.000188060033720014,0.000351877854038153,0,0,0.000229569979784275,0,0
"3531","炸豆腐",9.50000633993933e-05,0.000359093258403508,0.000839871201413244,0,0,0.000219177436166731,0.000475450323698513,0.000451134897765924
"3532","炸鍋",0.000718904310818363,0.000194100390353561,0,0,0,0.000473887213653572,0,0
"3533","炸雞",0.00679349935775243,0.0104103763540924,0.00795383705044273,0.00269632136874589,0.00320715258427237,0.00910756379234146,0.00689182641492917,0.00871915389164427
"3534","炸雞塊",0.000298513793420503,0.000376120067440027,0.000175938927019077,0,0,0.000459139959568551,0,0
"3535","炸醬",0.00152000101439029,0.00125682640441228,0.00151176816254384,0,0,0.00328766154250096,0.00142635097109554,0.000451134897765924
"3536","炸薯條",0.000398018391227337,0.000188060033720014,0,0,0,0.000459139959568551,0,0.000472525964220695
"3537","炸魚",0.000308101847493584,0.000388200780707123,0.000181589962190649,0,0,0,0,0
"3538","榨",0.000321615450715907,0,0.000568663946781231,0,0,0,0,0
"3539","榨菜",0.000199009195613668,0.000376120067440027,0,0,0,0.000229569979784275,0.00099598866661497,0
"3540","宅",0.00102616270788302,0.000528929949058954,0.00164946206919285,0.00136994578842166,0.00325897738049908,0.000860905497823057,0.00140063846707661,0
"3541","詹姆士",0.000291076720898652,0.000366749538237933,0.000343111287209436,0,0,0.00044770110062048,0,0.000921507221685303
"3542","戰",0.000190000126798787,0.000359093258403508,0,0.00139509484538283,0,0.000219177436166731,0.000950900647397025,0.000451134897765924
"3543","戰斧",0.000308101847493584,0.000388200780707123,0,0,0,0,0,0.00487703167404405
"3544","戰利品",0.000485127868164421,0.000733499076475867,0.000514666930814154,0,0,0,0.000485587469524607,0.000460753610842652
"3545","戰區",0.000194051147265768,0.000366749538237933,0.000514666930814154,0,0,0,0.000485587469524607,0.000460753610842652
"3546","張嘴",0.00119405517368201,0.000752240134880055,0.000175938927019077,0,0,0.000688709939352826,0,0
"3547","章魚",0.000380000253597573,0.000538639887605262,0.00235163936395708,0,0,0.000876709744666922,0.00237725161849256,0.000451134897765924
"3548","章魚燒",0.00307848812364907,0.00546560947360919,0.00412365517298212,0.00821967473052998,0,0.00322839561683646,0.00513567437928091,0.007088038267791
"3549","彰化人",0.000582153441797305,0.000916873845594834,0.000343111287209436,0,0,0.00022385055031024,0.000971174939049215,0
"3550","彰化市",0.000388102294531537,0.0005501243073569,0,0,0,0.00022385055031024,0.00339911228667225,0.000921507221685303
"3551","蟑螂",0.0018434858990248,0,0.00102933386162831,0,0,0.00044770110062048,0.000971174939049215,0.000921507221685303
"3552","長安",0.000291076720898652,0,0.000171555643604718,0.00142483986643753,0,0.00022385055031024,0.000485587469524607,0
"3553","長輩",0.00116430688359461,0.000733499076475867,0.000686222574418872,0,0,0.0011192527515512,0,0.00184301444337061
"3554","長春",9.50000633993933e-05,0.000718186516807016,0.000335948480565298,0,0,0.000438354872333461,0.000475450323698513,0.000451134897765924
"3555","長大",0.00367216181500131,0.0026025940885231,0.00292181769199937,0.00134816068437295,0.00320715258427237,0.00232984190036642,0.000918910188657223,0.00130787308374664
"3556","長度",0.000199009195613668,0.000376120067440027,0.00052781678105723,0,0,0.000229569979784275,0,0
"3557","長方形",0.000760000507195146,0.000179546629201754,0.000503922720847947,0.00139509484538283,0,0,0.000475450323698513,0.000451134897765924
"3558","長庚",0.000398018391227337,0,0,0,0,0.000459139959568551,0.000497994333307485,0.00141757789266209
"3559","長崎",9.95045978068342e-05,0.000376120067440027,0.00052781678105723,0,0,0.000229569979784275,0,0
"3560","長榮",0.000995045978068342,0.000564180101160041,0.00052781678105723,0,0,0,0,0.000945051928441391
"3561","長條",0.000194051147265768,0.00146699815295173,0.000343111287209436,0,0,0.00044770110062048,0.000485587469524607,0
"3562","長條狀",0.000291076720898652,0,0.000171555643604718,0.00142483986643753,0,0.00044770110062048,0,0.000460753610842652
"3563","漲價",0.00209000139478665,0.00125682640441228,0.00184771664310914,0,0,0.00131506461700038,0.000950900647397025,0.00360907918212739
"3564","障礙",0.00130602526457839,0.00176309983019651,0.00230924689686999,0.00136994578842166,0,0.000215226374455764,0.00140063846707661,0.000886004783473875
"3565","爪哇",0.000298513793420503,0,0.000351877854038153,0,0,0.000229569979784275,0,0.000945051928441391
"3566","折價",0.000388102294531537,0.000733499076475867,0.00154400079244246,0,0,0.00044770110062048,0.000485587469524607,0
"3567","折價券",9.95045978068342e-05,0.000188060033720014,0.00052781678105723,0,0,0,0.000497994333307485,0
"3568","蔗糖",9.70255736328842e-05,0.0005501243073569,0.000857778218023589,0.00284967973287506,0,0,0,0.000460753610842652
"3569","珍珠",0.0189116333472568,0.020126727617912,0.0152583812804412,0.0188742495812212,0.00962145775281711,0.0122846209292048,0.00781073660358639,0.00828319619706206
"3570","珍珠奶茶",0.00270533804805524,0.00476036954153059,0.00362881655222427,0,0.00325897738049908,0.000860905497823057,0.00140063846707661,0.00310101674215856
"3571","真空",9.95045978068342e-05,0.000564180101160041,0,0,0,0.000229569979784275,0,0.000945051928441391
"3572","真理",0.000513503079155974,0,0.000181589962190649,0,0,0.000236943606826786,0,0
"3573","真是太",0.00130602526457839,0.000528929949058954,0.00065978482767714,0.00136994578842166,0,0.000430452748911528,0.000466879489025537,0.00265801435042162
"3574","真幸福",0.000308101847493584,0.000194100390353561,0.000544769886571948,0,0,0,0,0
"3575","砧板",0.000194051147265768,0,0.000343111287209436,0,0,0.00044770110062048,0.000485587469524607,0.000460753610842652
"3576","爭議",0.000298513793420503,0,0.000175938927019077,0.00146124483000179,0,0.000688709939352826,0,0
"3577","蒸蛋",0.0027986255669537,0.00246833976227512,0.0021443006899507,0.00136994578842166,0,0.00236749011901341,0.00140063846707661,0.00177200956694775
"3578","蒸鍋",0.000199009195613668,0,0.000175938927019077,0,0,0,0.00099598866661497,0.000472525964220695
"3579","蒸餃",0.000665000443795753,0.000179546629201754,0.00184771664310914,0,0,0.000438354872333461,0.000950900647397025,0.000451134897765924
"3580","蒸籠",0.000194051147265768,0.000733499076475867,0.000686222574418872,0,0,0.00044770110062048,0.00145676240857382,0
"3581","蒸氣",9.70255736328842e-05,0.000366749538237933,0.000686222574418872,0,0,0.00044770110062048,0.000485587469524607,0
"3582","蒸肉",0.000485127868164421,0,0.000171555643604718,0.00142483986643753,0,0.00067155165093072,0,0.000460753610842652
"3583","整罐",0.000497522989034171,0.000188060033720014,0.00052781678105723,0,0,0.000459139959568551,0,0
"3584","整鍋",0.000291076720898652,0.0005501243073569,0.000171555643604718,0.00142483986643753,0,0.00022385055031024,0,0
"3585","整盒",0.000298513793420503,0.000940300168600069,0.000175938927019077,0,0,0,0.000497994333307485,0
"3586","整間",0.000760000507195146,0.000897733146008771,0.00134379392226119,0,0,0.000657532308500192,0.000950900647397025,0.00135340469329777
"3587","整塊",0.000582153441797305,0,0.00120088950523303,0,0,0.00067155165093072,0.000971174939049215,0.000921507221685303
"3588","整盤",0.000205401231662389,0.000970501951767807,0,0,0,0.000473887213653572,0,0
"3589","整體",0.00514102654100184,0.00381713799650054,0.0068175746146652,0.00539264273749179,0.00641430516854474,0.00444787999160862,0.00459455094328611,0.00566745002956878
"3590","正餐",0.00242547549135987,0.00158678984717686,0.000989677241515709,0.00273989157684333,0,0.00279794286792493,0.00326815642317876,0.00265801435042162
"3591","正方形",0.000410802463324779,0.000388200780707123,0,0.00150817899101167,0,0,0,0
"3592","正統",0.00055972511339074,0.000352619966039303,0.000989677241515709,0.00136994578842166,0,0.000860905497823057,0.000466879489025537,0.00132900717521081
"3593","正義",0.000298513793420503,0.000188060033720014,0.000175938927019077,0,0,0.000229569979784275,0,0
"3594","正值",0.000199009195613668,0,0.00052781678105723,0,0,0.000459139959568551,0.00099598866661497,0
"3595","正宗",0.00106728130996173,0.000183374769118967,0.000171555643604718,0,0,0.00156695385217168,0,0.000460753610842652
"3596","政府",0.000199009195613668,0.000376120067440027,0,0,0,0.000459139959568551,0,0.00141757789266209
"3597","證明",0.000679179015430189,0.000733499076475867,0.000171555643604718,0,0,0.00022385055031024,0,0.000921507221685303
"3598","證照",0.00055972511339074,0.000352619966039303,0.00115462344843499,0,0.00325897738049908,0.000430452748911528,0.000466879489025537,0.000443002391736937
"3599","支",0.000367216181500131,0.00121454390797745,0.00129858564088861,0.00269632136874589,0.00962145775281711,0.00275344951861486,0.00137836528298583,0.000871915389164427
"3600","芝麻",0.00485095098271975,0.00352619966039303,0.00280408551762784,0.00410983736526499,0,0.00236749011901341,0.00326815642317876,0.0035440191338955
"3601","芝麻醬",0.000298513793420503,0.0013164202360401,0.00052781678105723,0,0,0,0.000497994333307485,0
"3602","芝麻湯圓",0.00057000038039636,0.000718186516807016,0.000167974240282649,0.00139509484538283,0,0.000219177436166731,0,0.000902269795531847
"3603","芝士",0.000190000126798787,0.000359093258403508,0.000503922720847947,0,0,0.000438354872333461,0.000950900647397025,0.000451134897765924
"3604","知名度",0.000199009195613668,0.000376120067440027,0.000879694635095383,0,0,0,0,0.000945051928441391
"3605","知名品牌",0.000298513793420503,0.000188060033720014,0.000351877854038153,0,0,0,0,0.000472525964220695
"3606","脂",0.000380000253597573,0.000359093258403508,0.000503922720847947,0,0,0.000219177436166731,0.000475450323698513,0.000451134897765924
"3607","脂肪",0.000950000633993933,0.00107727977521052,0.000503922720847947,0,0,0.00109588718083365,0.00285270194219108,0.00180453959106369
"3608","侄子",0.000308101847493584,0,0.000363179924381298,0,0,0.000236943606826786,0,0
"3609","直徑",0.000298513793420503,0,0.00052781678105723,0,0,0.000229569979784275,0.000497994333307485,0
"3610","直覺",0.000776204589063073,0.000366749538237933,0,0.00142483986643753,0,0.00022385055031024,0,0.000460753610842652
"3611","直屬",0.000497522989034171,0,0.000175938927019077,0,0,0.000229569979784275,0,0.000472525964220695
"3612","植物",0.000995045978068342,0.0013164202360401,0,0,0,0.000918279919137102,0,0.000472525964220695
"3613","植物油",0.000485127868164421,0.0011002486147138,0.00102933386162831,0,0.00338956543740546,0.00044770110062048,0,0
"3614","指",0.000665000443795753,0.00215455955042105,0.000839871201413244,0,0,0.00131506461700038,0.000950900647397025,0.000902269795531847
"3615","指導",0.000291076720898652,0.000183374769118967,0.000857778218023589,0,0,0.00022385055031024,0.000485587469524607,0
"3616","指點",0.00028500019019818,0.00125682640441228,0.000503922720847947,0,0,0.000876709744666922,0.00237725161849256,0.000902269795531847
"3617","指教",0.00152000101439029,0.00215455955042105,0.00184771664310914,0,0,0.00394519385100115,0.00142635097109554,0.00225567448882962
"3618","指南",9.95045978068342e-05,0.000376120067440027,0,0,0,0.000688709939352826,0.00099598866661497,0
"3619","指數",0.00123500082419211,0.00161591966281579,0.00151176816254384,0,0,0.000219177436166731,0.000950900647397025,0.00180453959106369
"3620","指頭",0.000199009195613668,0,0.000175938927019077,0,0,0,0.00099598866661497,0.000472525964220695
"3621","紙包",0.000760000507195146,0.000359093258403508,0.000839871201413244,0,0,0.000438354872333461,0.000950900647397025,0.000451134897765924
"3622","紙杯",0.000497522989034171,0,0,0.00146124483000179,0,0,0.00149398299992245,0.000945051928441391
"3623","紙袋",0.00028500019019818,0.000538639887605262,0.000671896961130595,0,0,0.000657532308500192,0.000950900647397025,0.000451134897765924
"3624","紙盒",0.000679179015430189,0.000366749538237933,0.000343111287209436,0.00284967973287506,0,0,0,0.000460753610842652
"3625","紙盒裝",0.000964846352147721,0,0.000568663946781231,0,0,0,0,0
"3626","紙巾",0.000199009195613668,0.000188060033720014,0,0,0,0.000688709939352826,0.00099598866661497,0
"3627","制",0.000291076720898652,0.000366749538237933,0.000343111287209436,0,0,0.00044770110062048,0.000485587469524607,0
"3628","智障",9.70255736328842e-05,0.0011002486147138,0.000686222574418872,0,0,0.00022385055031024,0.000971174939049215,0
"3629","製作方法",0.000776204589063073,0.000366749538237933,0.000343111287209436,0,0,0.00089540220124096,0.000485587469524607,0
"3630","質地",0.000291076720898652,0.000916873845594834,0.000857778218023589,0,0,0.00067155165093072,0.000971174939049215,0
"3631","質感",0.0021456129346645,0.00193940981321617,0.00181440827611213,0.00136994578842166,0,0.000860905497823057,0.000933758978051074,0.00221501195868469
"3632","中餐",0.00137706068062549,0.00138805018054565,0.000973939230666457,0.00404448205311884,0.00320715258427237,0.00232984190036642,0.00183782037731445,0.00130787308374664
"3633","中村",0.000308101847493584,0.000388200780707123,0.000544769886571948,0,0,0,0,0
"3634","中毒",0.000475000316996966,0.000359093258403508,0.000671896961130595,0,0,0.000219177436166731,0.000475450323698513,0.000902269795531847
"3635","中港",0.000398018391227337,0.000564180101160041,0.000351877854038153,0,0,0,0,0.000472525964220695
"3636","中華",0.000760000507195146,0.00143637303361403,0.00167974240282649,0,0,0.00153424205316711,0.000950900647397025,0.00225567448882962
"3637","中華路",0.000298513793420503,0.000940300168600069,0.00052781678105723,0,0,0.000229569979784275,0,0
"3638","中火",0.000291076720898652,0.000366749538237933,0.000343111287209436,0,0,0.00067155165093072,0.000485587469524607,0
"3639","中獎",0.000388102294531537,0.000366749538237933,0,0.00284967973287506,0,0.00022385055031024,0.000485587469524607,0
"3640","中壢",0.00587711369060277,0.00193940981321617,0.00197935448303142,0.00410983736526499,0,0.0060263384847614,0.000933758978051074,0.00398702152563244
"3641","中南",0.000194051147265768,0.000183374769118967,0.000171555643604718,0,0,0.00022385055031024,0.000971174939049215,0
"3642","中南部",0.000380000253597573,0.000179546629201754,0.000671896961130595,0,0,0.000219177436166731,0.000950900647397025,0.000451134897765924
"3643","中區",9.95045978068342e-05,0.000376120067440027,0,0,0,0.000459139959568551,0.00199197733322994,0
